USDJPY,104.241,104.245,20140902000046,
EURJPY,136.919,136.929,20140902000046,
AUDJPY,97.386,97.395,20140902000046,
GBPJPY,173.205,173.223,20140902000046,
CADJPY,95.916,95.94,20140902000046,
NZDJPY,87.351,87.369,20140902000046,
CHFJPY,113.405,113.429,20140902000046,
ZARJPY,9.768,9.787,20140902000046,
CNHJPY,16.947,16.977,20140902000046,
EURUSD,1.31355,1.31363,20140902000046,
GBPUSD,1.66146,1.66171,20140902000046,
AUDUSD,0.93415,0.93433,20140902000046,
NZDUSD,0.83792,0.83822,20140902000046,
HKDJPY,13.435,13.465,20140902000046,
EURGBP,0.79047,0.79065,20140902000046,
EURAUD,1.40595,1.40618,20140902000046,
USDCHF,0.91901,0.91919,20140902000046,
GBPCHF,1.52701,1.52731,20140902000046,
EURCHF,1.20726,1.20744,20140902000046,
AUDCHF,0.85852,0.85882,20140902000046,
CADCHF,0.8455,0.8461,20140902000046,
USDHKD,7.75001,7.75031,20140902000046,
USDJPY,104.239,104.243,20140902000151,
EURJPY,136.92,136.93,20140902000151,
AUDJPY,97.381,97.39,20140902000151,
GBPJPY,173.202,173.22,20140902000151,
NZDJPY,87.343,87.361,20140902000151,
CADJPY,95.915,95.939,20140902000151,
CHFJPY,113.404,113.428,20140902000151,
ZARJPY,9.768,9.787,20140902000151,
CNHJPY,16.947,16.977,20140902000151,
EURUSD,1.31356,1.31364,20140902000151,
GBPUSD,1.66146,1.66171,20140902000151,
AUDUSD,0.93411,0.93429,20140902000151,
NZDUSD,0.83785,0.83815,20140902000151,
HKDJPY,13.435,13.465,20140902000151,
EURGBP,0.79049,0.79067,20140902000151,
EURAUD,1.406,1.40623,20140902000151,
USDCHF,0.919,0.91918,20140902000151,
EURCHF,1.20724,1.20742,20140902000151,
GBPCHF,1.52699,1.52729,20140902000151,
AUDCHF,0.85846,0.85876,20140902000151,
CADCHF,0.84549,0.84609,20140902000151,
USDHKD,7.75001,7.75031,20140902000151,
USDJPY,104.241,104.245,20140902000257,
EURJPY,136.921,136.931,20140902000257,
AUDJPY,97.379,97.388,20140902000257,
GBPJPY,173.208,173.226,20140902000257,
NZDJPY,87.343,87.361,20140902000257,
CADJPY,95.916,95.94,20140902000257,
CHFJPY,113.404,113.428,20140902000257,
ZARJPY,9.763,9.782,20140902000257,
CNHJPY,16.947,16.977,20140902000257,
EURUSD,1.3135,1.31358,20140902000257,
GBPUSD,1.66148,1.66173,20140902000257,
AUDUSD,0.93407,0.93425,20140902000257,
NZDUSD,0.83784,0.83814,20140902000257,
HKDJPY,13.435,13.465,20140902000257,
EURGBP,0.79048,0.79066,20140902000257,
EURAUD,1.40606,1.40629,20140902000257,
USDCHF,0.91901,0.91919,20140902000257,
EURCHF,1.20725,1.20743,20140902000257,
GBPCHF,1.52703,1.52733,20140902000257,
AUDCHF,0.85844,0.85874,20140902000257,
CADCHF,0.84551,0.84611,20140902000257,
USDHKD,7.75001,7.75031,20140902000257,
USDJPY,104.243,104.247,20140902000402,
EURJPY,136.921,136.931,20140902000402,
AUDJPY,97.379,97.388,20140902000402,
GBPJPY,173.216,173.234,20140902000402,
NZDJPY,87.345,87.363,20140902000402,
CADJPY,95.917,95.941,20140902000402,
CHFJPY,113.4,113.424,20140902000402,
ZARJPY,9.763,9.782,20140902000402,
CNHJPY,16.946,16.976,20140902000402,
EURUSD,1.31355,1.31363,20140902000402,
GBPUSD,1.66154,1.66179,20140902000402,
AUDUSD,0.93407,0.93425,20140902000402,
NZDUSD,0.83783,0.83813,20140902000402,
HKDJPY,13.435,13.465,20140902000402,
EURGBP,0.79041,0.79059,20140902000402,
EURAUD,1.40606,1.40629,20140902000402,
USDCHF,0.91904,0.91922,20140902000402,
EURCHF,1.20726,1.20744,20140902000402,
GBPCHF,1.52715,1.52745,20140902000402,
AUDCHF,0.85846,0.85876,20140902000402,
CADCHF,0.84556,0.84616,20140902000402,
USDHKD,7.75001,7.75031,20140902000402,
USDJPY,104.242,104.246,20140902000508,
EURJPY,136.921,136.931,20140902000508,
