USDJPY,107.37,107.374,20140915000028,
EURJPY,139.084,139.094,20140915000028,
CADJPY,96.814,96.838,20140915000028,
NZDJPY,87.456,87.474,20140915000028,
CHFJPY,114.965,114.989,20140915000028,
CNHJPY,17.47,17.5,20140915000028,
EURUSD,1.29532,1.2954,20140915000028,
GBPUSD,1.62641,1.62666,20140915000028,
AUDUSD,0.90401,0.90419,20140915000028,
ZARJPY,9.741,9.76,20140915000028,
HKDJPY,13.838,13.868,20140915000028,
NZDUSD,0.81449,0.81479,20140915000028,
EURGBP,0.79631,0.79649,20140915000028,
EURAUD,1.43264,1.43287,20140915000028,
USDCHF,0.93376,0.93394,20140915000028,
EURCHF,1.20961,1.20979,20140915000028,
GBPCHF,1.51881,1.51911,20140915000028,
AUDJPY,97.068,97.077,20140915000028,
GBPJPY,174.638,174.656,20140915000028,
AUDCHF,0.84416,0.84446,20140915000028,
CADCHF,0.84182,0.84242,20140915000028,
USDHKD,7.75038,7.75068,20140915000028,
USDJPY,107.37,107.374,20140915000133,
EURJPY,139.084,139.094,20140915000133,
AUDJPY,97.068,97.077,20140915000133,
GBPJPY,174.638,174.656,20140915000133,
NZDJPY,87.456,87.474,20140915000133,
CADJPY,96.814,96.838,20140915000133,
CHFJPY,114.965,114.989,20140915000133,
ZARJPY,9.741,9.76,20140915000133,
CNHJPY,17.47,17.5,20140915000133,
EURUSD,1.29532,1.2954,20140915000133,
GBPUSD,1.62641,1.62666,20140915000133,
AUDUSD,0.90401,0.90419,20140915000133,
NZDUSD,0.81449,0.81479,20140915000133,
HKDJPY,13.838,13.868,20140915000133,
EURGBP,0.79631,0.79649,20140915000133,
EURAUD,1.43264,1.43287,20140915000133,
USDCHF,0.93376,0.93394,20140915000133,
EURCHF,1.20961,1.20979,20140915000133,
GBPCHF,1.51881,1.51911,20140915000133,
AUDCHF,0.84416,0.84446,20140915000133,
CADCHF,0.84182,0.84242,20140915000133,
USDHKD,7.75038,7.75068,20140915000133,
USDJPY,107.37,107.374,20140915000242,
EURJPY,139.084,139.094,20140915000242,
AUDJPY,97.068,97.077,20140915000242,
GBPJPY,174.638,174.656,20140915000242,
NZDJPY,87.456,87.474,20140915000242,
CADJPY,96.814,96.838,20140915000242,
CHFJPY,114.965,114.989,20140915000242,
ZARJPY,9.741,9.76,20140915000242,
CNHJPY,17.47,17.5,20140915000242,
EURUSD,1.29532,1.2954,20140915000242,
GBPUSD,1.62641,1.62666,20140915000242,
AUDUSD,0.90401,0.90419,20140915000242,
NZDUSD,0.81449,0.81479,20140915000242,
HKDJPY,13.838,13.868,20140915000242,
EURGBP,0.79631,0.79649,20140915000242,
EURAUD,1.43264,1.43287,20140915000242,
USDCHF,0.93376,0.93394,20140915000242,
EURCHF,1.20961,1.20979,20140915000242,
GBPCHF,1.51881,1.51911,20140915000242,
AUDCHF,0.84416,0.84446,20140915000242,
CADCHF,0.84182,0.84242,20140915000242,
USDHKD,7.75038,7.75068,20140915000242,
USDJPY,107.37,107.374,20140915000348,
EURJPY,139.084,139.094,20140915000348,
AUDJPY,97.068,97.077,20140915000348,
GBPJPY,174.638,174.656,20140915000348,
NZDJPY,87.456,87.474,20140915000348,
CADJPY,96.814,96.838,20140915000348,
CHFJPY,114.965,114.989,20140915000348,
ZARJPY,9.741,9.76,20140915000348,
CNHJPY,17.47,17.5,20140915000348,
EURUSD,1.29532,1.2954,20140915000348,
GBPUSD,1.62641,1.62666,20140915000348,
AUDUSD,0.90401,0.90419,20140915000348,
NZDUSD,0.81449,0.81479,20140915000348,
HKDJPY,13.838,13.868,20140915000348,
EURGBP,0.79631,0.79649,20140915000348,
EURAUD,1.43264,1.43287,20140915000348,
USDCHF,0.93376,0.93394,20140915000348,
EURCHF,1.20961,1.20979,20140915000348,
GBPCHF,1.51881,1.51911,20140915000348,
AUDCHF,0.84416,0.84446,20140915000348,
CADCHF,0.84182,0.84242,20140915000348,
USDHKD,7.75038,7.75068,20140915000348,
USDJPY,107.37,107.374,20140915000454,
EURJPY,139.084,139.094,20140915000454,
AUDJPY,97.068,97.077,20140915000454,
GBPJPY,174.638,174.656,20140915000454,
NZDJPY,87.456,87.474,20140915000454,
CADJPY,96.814,96.838,20140915000454,
CHFJPY,114.965,114.989,20140915000454,
ZARJPY,9.741,9.76,20140915000454,
CNHJPY,17.47,17.5,20140915000454,
EURUSD,1.29532,1.2954,20140915000454,
GBPUSD,1.62641,1.62666,20140915000454,
AUDUSD,0.90401,0.90419,20140915000454,
NZDUSD,0.81449,0.81479,20140915000454,
HKDJPY,13.838,13.868,20140915000454,
EURGBP,0.79631,0.79649,20140915000454,
EURAUD,1.43264,1.43287,20140915000454,
USDCHF,0.93376,0.93394,20140915000454,
EURCHF,1.20961,1.20979,20140915000454,
GBPCHF,1.51881,1.51911,20140915000454,
AUDCHF,0.84416,0.84446,20140915000454,
CADCHF,0.84182,0.84242,20140915000454,
USDHKD,7.75038,7.75068,20140915000454,
USDJPY,107.37,107.374,20140915000559,
EURJPY,139.084,139.094,20140915000559,
AUDJPY,97.068,97.077,20140915000559,
GBPJPY,174.638,174.656,20140915000559,
NZDJPY,87.456,87.474,20140915000559,
CADJPY,96.814,96.838,20140915000559,
CHFJPY,114.965,114.989,20140915000559,
ZARJPY,9.741,9.76,20140915000559,
CNHJPY,17.47,17.5,20140915000559,
EURUSD,1.29532,1.2954,20140915000559,
GBPUSD,1.62641,1.62666,20140915000559,
AUDUSD,0.90401,0.90419,20140915000559,
NZDUSD,0.81449,0.81479,20140915000559,
HKDJPY,13.838,13.868,20140915000559,
EURGBP,0.79631,0.79649,20140915000559,
EURAUD,1.43264,1.43287,20140915000559,
USDCHF,0.93376,0.93394,20140915000559,
EURCHF,1.20961,1.20979,20140915000559,
GBPCHF,1.51881,1.51911,20140915000559,
AUDCHF,0.84416,0.84446,20140915000559,
CADCHF,0.84182,0.84242,20140915000559,
USDHKD,7.75038,7.75068,20140915000559,
USDJPY,107.37,107.374,20140915000705,
EURJPY,139.084,139.094,20140915000705,
AUDJPY,97.068,97.077,20140915000705,
GBPJPY,174.638,174.656,20140915000705,
NZDJPY,87.456,87.474,20140915000705,
CADJPY,96.814,96.838,20140915000705,
CHFJPY,114.965,114.989,20140915000705,
ZARJPY,9.741,9.76,20140915000705,
CNHJPY,17.47,17.5,20140915000705,
EURUSD,1.29532,1.2954,20140915000705,
GBPUSD,1.62641,1.62666,20140915000705,
AUDUSD,0.90401,0.90419,20140915000705,
NZDUSD,0.81449,0.81479,20140915000705,
HKDJPY,13.838,13.868,20140915000705,
EURGBP,0.79631,0.79649,20140915000705,
EURAUD,1.43264,1.43287,20140915000705,
USDCHF,0.93376,0.93394,20140915000705,
EURCHF,1.20961,1.20979,20140915000705,
GBPCHF,1.51881,1.51911,20140915000705,
AUDCHF,0.84416,0.84446,20140915000705,
CADCHF,0.84182,0.84242,20140915000705,
USDHKD,7.75038,7.75068,20140915000705,
USDJPY,107.37,107.374,20140915000811,
EURJPY,139.084,139.094,20140915000811,
AUDJPY,97.068,97.077,20140915000811,
GBPJPY,174.638,174.656,20140915000811,
NZDJPY,87.456,87.474,20140915000811,
CADJPY,96.814,96.838,20140915000811,
CHFJPY,114.965,114.989,20140915000811,
ZARJPY,9.741,9.76,20140915000811,
CNHJPY,17.47,17.5,20140915000811,
EURUSD,1.29532,1.2954,20140915000811,
GBPUSD,1.62641,1.62666,20140915000811,
AUDUSD,0.90401,0.90419,20140915000811,
NZDUSD,0.81449,0.81479,20140915000811,
HKDJPY,13.838,13.868,20140915000811,
EURGBP,0.79631,0.79649,20140915000811,
EURAUD,1.43264,1.43287,20140915000811,
USDCHF,0.93376,0.93394,20140915000811,
EURCHF,1.20961,1.20979,20140915000811,
GBPCHF,1.51881,1.51911,20140915000811,
AUDCHF,0.84416,0.84446,20140915000811,
CADCHF,0.84182,0.84242,20140915000811,
USDHKD,7.75038,7.75068,20140915000811,
USDJPY,107.37,107.374,20140915000917,
EURJPY,139.084,139.094,20140915000917,
AUDJPY,97.068,97.077,20140915000917,
GBPJPY,174.638,174.656,20140915000917,
NZDJPY,87.456,87.474,20140915000917,
CADJPY,96.814,96.838,20140915000917,
CHFJPY,114.965,114.989,20140915000917,
ZARJPY,9.741,9.76,20140915000917,
CNHJPY,17.47,17.5,20140915000917,
EURUSD,1.29532,1.2954,20140915000917,
GBPUSD,1.62641,1.62666,20140915000917,
AUDUSD,0.90401,0.90419,20140915000917,
NZDUSD,0.81449,0.81479,20140915000917,
HKDJPY,13.838,13.868,20140915000917,
EURGBP,0.79631,0.79649,20140915000917,
EURAUD,1.43264,1.43287,20140915000917,
USDCHF,0.93376,0.93394,20140915000917,
EURCHF,1.20961,1.20979,20140915000917,
GBPCHF,1.51881,1.51911,20140915000917,
AUDCHF,0.84416,0.84446,20140915000917,
CADCHF,0.84182,0.84242,20140915000917,
USDHKD,7.75038,7.75068,20140915000917,
USDJPY,107.37,107.374,20140915001023,
EURJPY,139.084,139.094,20140915001023,
AUDJPY,97.068,97.077,20140915001023,
GBPJPY,174.638,174.656,20140915001023,
NZDJPY,87.456,87.474,20140915001023,
CADJPY,96.814,96.838,20140915001023,
CHFJPY,114.965,114.989,20140915001023,
ZARJPY,9.741,9.76,20140915001023,
CNHJPY,17.47,17.5,20140915001023,
EURUSD,1.29532,1.2954,20140915001023,
GBPUSD,1.62641,1.62666,20140915001023,
AUDUSD,0.90401,0.90419,20140915001023,
NZDUSD,0.81449,0.81479,20140915001023,
HKDJPY,13.838,13.868,20140915001023,
EURGBP,0.79631,0.79649,20140915001023,
EURAUD,1.43264,1.43287,20140915001023,
USDCHF,0.93376,0.93394,20140915001023,
EURCHF,1.20961,1.20979,20140915001023,
GBPCHF,1.51881,1.51911,20140915001023,
AUDCHF,0.84416,0.84446,20140915001023,
CADCHF,0.84182,0.84242,20140915001023,
USDHKD,7.75038,7.75068,20140915001023,
USDJPY,107.37,107.374,20140915001129,
EURJPY,139.084,139.094,20140915001129,
AUDJPY,97.068,97.077,20140915001129,
GBPJPY,174.638,174.656,20140915001129,
NZDJPY,87.456,87.474,20140915001129,
CADJPY,96.814,96.838,20140915001129,
CHFJPY,114.965,114.989,20140915001129,
ZARJPY,9.741,9.76,20140915001129,
CNHJPY,17.47,17.5,20140915001129,
EURUSD,1.29532,1.2954,20140915001129,
GBPUSD,1.62641,1.62666,20140915001129,
AUDUSD,0.90401,0.90419,20140915001129,
NZDUSD,0.81449,0.81479,20140915001129,
HKDJPY,13.838,13.868,20140915001129,
EURGBP,0.79631,0.79649,20140915001129,
EURAUD,1.43264,1.43287,20140915001129,
USDCHF,0.93376,0.93394,20140915001129,
EURCHF,1.20961,1.20979,20140915001129,
GBPCHF,1.51881,1.51911,20140915001129,
AUDCHF,0.84416,0.84446,20140915001129,
CADCHF,0.84182,0.84242,20140915001129,
USDHKD,7.75038,7.75068,20140915001129,
USDJPY,107.37,107.374,20140915001234,
EURJPY,139.084,139.094,20140915001234,
AUDJPY,97.068,97.077,20140915001234,
GBPJPY,174.638,174.656,20140915001234,
NZDJPY,87.456,87.474,20140915001234,
CADJPY,96.814,96.838,20140915001234,
CHFJPY,114.965,114.989,20140915001234,
ZARJPY,9.741,9.76,20140915001234,
CNHJPY,17.47,17.5,20140915001234,
EURUSD,1.29532,1.2954,20140915001234,
GBPUSD,1.62641,1.62666,20140915001234,
AUDUSD,0.90401,0.90419,20140915001234,
NZDUSD,0.81449,0.81479,20140915001234,
HKDJPY,13.838,13.868,20140915001234,
EURGBP,0.79631,0.79649,20140915001234,
EURAUD,1.43264,1.43287,20140915001234,
USDCHF,0.93376,0.93394,20140915001234,
EURCHF,1.20961,1.20979,20140915001234,
AUDCHF,0.84416,0.84446,20140915001234,
GBPCHF,1.51881,1.51911,20140915001234,
CADCHF,0.84182,0.84242,20140915001234,
USDHKD,7.75038,7.75068,20140915001234,
USDJPY,107.37,107.374,20140915001340,
EURJPY,139.084,139.094,20140915001340,
AUDJPY,97.068,97.077,20140915001340,
GBPJPY,174.638,174.656,20140915001340,
NZDJPY,87.456,87.474,20140915001340,
CADJPY,96.814,96.838,20140915001340,
CHFJPY,114.965,114.989,20140915001340,
ZARJPY,9.741,9.76,20140915001340,
CNHJPY,17.47,17.5,20140915001340,
EURUSD,1.29532,1.2954,20140915001340,
GBPUSD,1.62641,1.62666,20140915001340,
AUDUSD,0.90401,0.90419,20140915001340,
NZDUSD,0.81449,0.81479,20140915001340,
HKDJPY,13.838,13.868,20140915001340,
EURGBP,0.79631,0.79649,20140915001340,
EURAUD,1.43264,1.43287,20140915001340,
