USDJPY,105.057,105.061,20140907000044,
EURJPY,136.047,136.057,20140907000044,
AUDJPY,98.519,98.528,20140907000044,
GBPJPY,171.562,171.58,20140907000044,
NZDJPY,87.488,87.506,20140907000044,
CADJPY,96.51,96.534,20140907000044,
CHFJPY,112.801,112.825,20140907000044,
ZARJPY,9.816,9.835,20140907000044,
CNHJPY,17.091,17.121,20140907000044,
EURUSD,1.29499,1.29507,20140907000044,
GBPUSD,1.63306,1.63331,20140907000044,
AUDUSD,0.93765,0.93783,20140907000044,
NZDUSD,0.83278,0.83308,20140907000044,
HKDJPY,13.54,13.57,20140907000044,
EURGBP,0.79283,0.79301,20140907000044,
EURAUD,1.38078,1.38101,20140907000044,
USDCHF,0.93116,0.93134,20140907000044,
EURCHF,1.20591,1.20609,20140907000044,
GBPCHF,1.52077,1.52107,20140907000044,
AUDCHF,0.87319,0.87349,20140907000044,
CADCHF,0.8553,0.8559,20140907000044,
USDHKD,7.75,7.7503,20140907000044,
USDJPY,105.057,105.061,20140907000150,
EURJPY,136.047,136.057,20140907000150,
AUDJPY,98.519,98.528,20140907000150,
GBPJPY,171.562,171.58,20140907000150,
NZDJPY,87.488,87.506,20140907000150,
CADJPY,96.51,96.534,20140907000150,
CHFJPY,112.801,112.825,20140907000150,
ZARJPY,9.816,9.835,20140907000150,
CNHJPY,17.091,17.121,20140907000150,
EURUSD,1.29499,1.29507,20140907000150,
GBPUSD,1.63306,1.63331,20140907000150,
AUDUSD,0.93765,0.93783,20140907000150,
NZDUSD,0.83278,0.83308,20140907000150,
HKDJPY,13.54,13.57,20140907000150,
EURGBP,0.79283,0.79301,20140907000150,
EURAUD,1.38078,1.38101,20140907000150,
USDCHF,0.93116,0.93134,20140907000150,
EURCHF,1.20591,1.20609,20140907000150,
GBPCHF,1.52077,1.52107,20140907000150,
AUDCHF,0.87319,0.87349,20140907000150,
CADCHF,0.8553,0.8559,20140907000150,
USDHKD,7.75,7.7503,20140907000150,
USDJPY,105.057,105.061,20140907000256,
EURJPY,136.047,136.057,20140907000256,
AUDJPY,98.519,98.528,20140907000256,
GBPJPY,171.562,171.58,20140907000256,
NZDJPY,87.488,87.506,20140907000256,
CADJPY,96.51,96.534,20140907000256,
CHFJPY,112.801,112.825,20140907000256,
ZARJPY,9.816,9.835,20140907000256,
CNHJPY,17.091,17.121,20140907000256,
EURUSD,1.29499,1.29507,20140907000256,
GBPUSD,1.63306,1.63331,20140907000256,
AUDUSD,0.93765,0.93783,20140907000256,
NZDUSD,0.83278,0.83308,20140907000256,
HKDJPY,13.54,13.57,20140907000256,
EURGBP,0.79283,0.79301,20140907000256,
EURAUD,1.38078,1.38101,20140907000256,
USDCHF,0.93116,0.93134,20140907000256,
EURCHF,1.20591,1.20609,20140907000256,
GBPCHF,1.52077,1.52107,20140907000256,
AUDCHF,0.87319,0.87349,20140907000256,
CADCHF,0.8553,0.8559,20140907000256,
USDHKD,7.75,7.7503,20140907000256,
USDJPY,105.057,105.061,20140907000402,
EURJPY,136.047,136.057,20140907000402,
AUDJPY,98.519,98.528,20140907000402,
GBPJPY,171.562,171.58,20140907000402,
NZDJPY,87.488,87.506,20140907000402,
CADJPY,96.51,96.534,20140907000402,
CHFJPY,112.801,112.825,20140907000402,
ZARJPY,9.816,9.835,20140907000402,
CNHJPY,17.091,17.121,20140907000402,
EURUSD,1.29499,1.29507,20140907000402,
GBPUSD,1.63306,1.63331,20140907000402,
AUDUSD,0.93765,0.93783,20140907000402,
NZDUSD,0.83278,0.83308,20140907000402,
HKDJPY,13.54,13.57,20140907000402,
EURGBP,0.79283,0.79301,20140907000402,
EURAUD,1.38078,1.38101,20140907000402,
USDCHF,0.93116,0.93134,20140907000402,
EURCHF,1.20591,1.20609,20140907000402,
GBPCHF,1.52077,1.52107,20140907000402,
AUDCHF,0.87319,0.87349,20140907000402,
CADCHF,0.8553,0.8559,20140907000402,
USDHKD,7.75,7.7503,20140907000402,
USDJPY,105.057,105.061,20140907000507,
EURJPY,136.047,136.057,20140907000507,
AUDJPY,98.519,98.528,20140907000507,
GBPJPY,171.562,171.58,20140907000507,
NZDJPY,87.488,87.506,20140907000507,
CADJPY,96.51,96.534,20140907000507,
CHFJPY,112.801,112.825,20140907000507,
ZARJPY,9.816,9.835,20140907000507,
CNHJPY,17.091,17.121,20140907000507,
EURUSD,1.29499,1.29507,20140907000507,
GBPUSD,1.63306,1.63331,20140907000507,
AUDUSD,0.93765,0.93783,20140907000507,
NZDUSD,0.83278,0.83308,20140907000507,
HKDJPY,13.54,13.57,20140907000507,
EURGBP,0.79283,0.79301,20140907000507,
EURAUD,1.38078,1.38101,20140907000507,
USDCHF,0.93116,0.93134,20140907000507,
EURCHF,1.20591,1.20609,20140907000507,
GBPCHF,1.52077,1.52107,20140907000507,
AUDCHF,0.87319,0.87349,20140907000507,
CADCHF,0.8553,0.8559,20140907000507,
USDHKD,7.75,7.7503,20140907000507,
USDJPY,105.057,105.061,20140907000613,
EURJPY,136.047,136.057,20140907000613,
AUDJPY,98.519,98.528,20140907000613,
GBPJPY,171.562,171.58,20140907000613,
NZDJPY,87.488,87.506,20140907000613,
CADJPY,96.51,96.534,20140907000613,
CHFJPY,112.801,112.825,20140907000613,
ZARJPY,9.816,9.835,20140907000613,
CNHJPY,17.091,17.121,20140907000613,
EURUSD,1.29499,1.29507,20140907000613,
GBPUSD,1.63306,1.63331,20140907000613,
AUDUSD,0.93765,0.93783,20140907000613,
NZDUSD,0.83278,0.83308,20140907000613,
HKDJPY,13.54,13.57,20140907000613,
EURGBP,0.79283,0.79301,20140907000613,
EURAUD,1.38078,1.38101,20140907000613,
USDCHF,0.93116,0.93134,20140907000613,
EURCHF,1.20591,1.20609,20140907000613,
GBPCHF,1.52077,1.52107,20140907000613,
AUDCHF,0.87319,0.87349,20140907000613,
CADCHF,0.8553,0.8559,20140907000613,
USDHKD,7.75,7.7503,20140907000613,
USDJPY,105.057,105.061,20140907000719,
EURJPY,136.047,136.057,20140907000719,
AUDJPY,98.519,98.528,20140907000719,
GBPJPY,171.562,171.58,20140907000719,
NZDJPY,87.488,87.506,20140907000719,
CADJPY,96.51,96.534,20140907000719,
CHFJPY,112.801,112.825,20140907000719,
