USDJPY,107.37,107.374,20140914000038,
EURJPY,139.084,139.094,20140914000038,
AUDJPY,97.068,97.077,20140914000038,
GBPJPY,174.638,174.656,20140914000038,
NZDJPY,87.456,87.474,20140914000038,
CADJPY,96.814,96.838,20140914000038,
CHFJPY,114.965,114.989,20140914000038,
ZARJPY,9.741,9.76,20140914000038,
CNHJPY,17.47,17.5,20140914000038,
EURUSD,1.29532,1.2954,20140914000038,
GBPUSD,1.62641,1.62666,20140914000038,
AUDUSD,0.90401,0.90419,20140914000038,
NZDUSD,0.81449,0.81479,20140914000038,
HKDJPY,13.838,13.868,20140914000038,
EURGBP,0.79631,0.79649,20140914000038,
EURAUD,1.43264,1.43287,20140914000038,
EURCHF,1.20961,1.20979,20140914000038,
GBPCHF,1.51881,1.51911,20140914000038,
USDCHF,0.93376,0.93394,20140914000038,
AUDCHF,0.84416,0.84446,20140914000038,
CADCHF,0.84182,0.84242,20140914000038,
USDHKD,7.75038,7.75068,20140914000038,
USDJPY,107.37,107.374,20140914000149,
EURJPY,139.084,139.094,20140914000149,
AUDJPY,97.068,97.077,20140914000149,
GBPJPY,174.638,174.656,20140914000149,
NZDJPY,87.456,87.474,20140914000149,
CADJPY,96.814,96.838,20140914000149,
CHFJPY,114.965,114.989,20140914000149,
ZARJPY,9.741,9.76,20140914000149,
CNHJPY,17.47,17.5,20140914000149,
EURUSD,1.29532,1.2954,20140914000149,
GBPUSD,1.62641,1.62666,20140914000149,
AUDUSD,0.90401,0.90419,20140914000149,
NZDUSD,0.81449,0.81479,20140914000149,
HKDJPY,13.838,13.868,20140914000149,
EURGBP,0.79631,0.79649,20140914000149,
EURAUD,1.43264,1.43287,20140914000149,
USDCHF,0.93376,0.93394,20140914000149,
EURCHF,1.20961,1.20979,20140914000149,
GBPCHF,1.51881,1.51911,20140914000149,
AUDCHF,0.84416,0.84446,20140914000149,
CADCHF,0.84182,0.84242,20140914000149,
USDHKD,7.75038,7.75068,20140914000149,
USDJPY,107.37,107.374,20140914000258,
EURJPY,139.084,139.094,20140914000258,
AUDJPY,97.068,97.077,20140914000258,
GBPJPY,174.638,174.656,20140914000258,
NZDJPY,87.456,87.474,20140914000258,
CADJPY,96.814,96.838,20140914000258,
CHFJPY,114.965,114.989,20140914000258,
ZARJPY,9.741,9.76,20140914000258,
CNHJPY,17.47,17.5,20140914000258,
EURUSD,1.29532,1.2954,20140914000258,
GBPUSD,1.62641,1.62666,20140914000258,
AUDUSD,0.90401,0.90419,20140914000258,
NZDUSD,0.81449,0.81479,20140914000258,
HKDJPY,13.838,13.868,20140914000258,
EURGBP,0.79631,0.79649,20140914000258,
USDCHF,0.93376,0.93394,20140914000258,
EURAUD,1.43264,1.43287,20140914000258,
EURCHF,1.20961,1.20979,20140914000258,
GBPCHF,1.51881,1.51911,20140914000258,
AUDCHF,0.84416,0.84446,20140914000258,
CADCHF,0.84182,0.84242,20140914000258,
USDHKD,7.75038,7.75068,20140914000258,
USDJPY,107.37,107.374,20140914000407,
EURJPY,139.084,139.094,20140914000407,
AUDJPY,97.068,97.077,20140914000407,
GBPJPY,174.638,174.656,20140914000407,
NZDJPY,87.456,87.474,20140914000407,
CADJPY,96.814,96.838,20140914000407,
CHFJPY,114.965,114.989,20140914000407,
ZARJPY,9.741,9.76,20140914000407,
CNHJPY,17.47,17.5,20140914000407,
EURUSD,1.29532,1.2954,20140914000407,
GBPUSD,1.62641,1.62666,20140914000407,
AUDUSD,0.90401,0.90419,20140914000407,
NZDUSD,0.81449,0.81479,20140914000407,
HKDJPY,13.838,13.868,20140914000407,
EURGBP,0.79631,0.79649,20140914000407,
EURAUD,1.43264,1.43287,20140914000407,
USDCHF,0.93376,0.93394,20140914000407,
EURCHF,1.20961,1.20979,20140914000407,
GBPCHF,1.51881,1.51911,20140914000407,
AUDCHF,0.84416,0.84446,20140914000407,
CADCHF,0.84182,0.84242,20140914000407,
USDHKD,7.75038,7.75068,20140914000407,
USDJPY,107.37,107.374,20140914000518,
EURJPY,139.084,139.094,20140914000518,
AUDJPY,97.068,97.077,20140914000518,
GBPJPY,174.638,174.656,20140914000518,
NZDJPY,87.456,87.474,20140914000518,
CADJPY,96.814,96.838,20140914000518,
CHFJPY,114.965,114.989,20140914000518,
ZARJPY,9.741,9.76,20140914000518,
CNHJPY,17.47,17.5,20140914000518,
EURUSD,1.29532,1.2954,20140914000518,
GBPUSD,1.62641,1.62666,20140914000518,
AUDUSD,0.90401,0.90419,20140914000518,
NZDUSD,0.81449,0.81479,20140914000518,
HKDJPY,13.838,13.868,20140914000518,
EURGBP,0.79631,0.79649,20140914000518,
EURAUD,1.43264,1.43287,20140914000518,
USDCHF,0.93376,0.93394,20140914000518,
EURCHF,1.20961,1.20979,20140914000518,
GBPCHF,1.51881,1.51911,20140914000518,
AUDCHF,0.84416,0.84446,20140914000518,
CADCHF,0.84182,0.84242,20140914000518,
USDHKD,7.75038,7.75068,20140914000518,
USDJPY,107.37,107.374,20140914000630,
EURJPY,139.084,139.094,20140914000630,
AUDJPY,97.068,97.077,20140914000630,
GBPJPY,174.638,174.656,20140914000630,
NZDJPY,87.456,87.474,20140914000630,
CADJPY,96.814,96.838,20140914000630,
CHFJPY,114.965,114.989,20140914000630,
ZARJPY,9.741,9.76,20140914000630,
CNHJPY,17.47,17.5,20140914000630,
EURUSD,1.29532,1.2954,20140914000630,
GBPUSD,1.62641,1.62666,20140914000630,
AUDUSD,0.90401,0.90419,20140914000630,
NZDUSD,0.81449,0.81479,20140914000630,
HKDJPY,13.838,13.868,20140914000630,
EURGBP,0.79631,0.79649,20140914000630,
EURAUD,1.43264,1.43287,20140914000630,
USDCHF,0.93376,0.93394,20140914000630,
EURCHF,1.20961,1.20979,20140914000630,
GBPCHF,1.51881,1.51911,20140914000630,
AUDCHF,0.84416,0.84446,20140914000630,
CADCHF,0.84182,0.84242,20140914000630,
USDHKD,7.75038,7.75068,20140914000630,
USDJPY,107.37,107.374,20140914000741,
EURJPY,139.084,139.094,20140914000741,
AUDJPY,97.068,97.077,20140914000741,
GBPJPY,174.638,174.656,20140914000741,
NZDJPY,87.456,87.474,20140914000741,
CADJPY,96.814,96.838,20140914000741,
CHFJPY,114.965,114.989,20140914000741,
ZARJPY,9.741,9.76,20140914000741,
CNHJPY,17.47,17.5,20140914000741,
EURUSD,1.29532,1.2954,20140914000741,
GBPUSD,1.62641,1.62666,20140914000741,
AUDUSD,0.90401,0.90419,20140914000741,
NZDUSD,0.81449,0.81479,20140914000741,
HKDJPY,13.838,13.868,20140914000741,
EURGBP,0.79631,0.79649,20140914000741,
EURAUD,1.43264,1.43287,20140914000741,
USDCHF,0.93376,0.93394,20140914000741,
EURCHF,1.20961,1.20979,20140914000741,
GBPCHF,1.51881,1.51911,20140914000741,
AUDCHF,0.84416,0.84446,20140914000741,
CADCHF,0.84182,0.84242,20140914000741,
USDHKD,7.75038,7.75068,20140914000741,
USDJPY,107.37,107.374,20140914000852,
EURJPY,139.084,139.094,20140914000852,
AUDJPY,97.068,97.077,20140914000852,
