USDJPY,107.225,107.229,20140916000019,
EURJPY,138.74,138.75,20140916000019,
CADJPY,96.903,96.927,20140916000019,
NZDJPY,87.541,87.559,20140916000019,
CHFJPY,114.612,114.636,20140916000019,
AUDJPY,96.797,96.806,20140916000019,
GBPJPY,174.071,174.089,20140916000019,
ZARJPY,9.743,9.762,20140916000019,
CNHJPY,17.367,17.397,20140916000019,
EURUSD,1.29399,1.29407,20140916000019,
GBPUSD,1.6233,1.62355,20140916000019,
AUDUSD,0.9028,0.90298,20140916000019,
NZDUSD,0.81648,0.81678,20140916000019,
HKDJPY,13.819,13.849,20140916000019,
EURGBP,0.797,0.79718,20140916000019,
EURAUD,1.43313,1.43336,20140916000019,
USDCHF,0.93538,0.93556,20140916000019,
EURCHF,1.21039,1.21057,20140916000019,
GBPCHF,1.51852,1.51882,20140916000019,
AUDCHF,0.84443,0.84473,20140916000019,
CADCHF,0.84522,0.84582,20140916000019,
USDHKD,7.75068,7.75098,20140916000019,
USDJPY,107.211,107.215,20140916000125,
EURJPY,138.757,138.767,20140916000125,
AUDJPY,96.779,96.788,20140916000125,
GBPJPY,174.053,174.071,20140916000125,
NZDJPY,87.519,87.537,20140916000125,
CADJPY,96.898,96.922,20140916000125,
CHFJPY,114.631,114.655,20140916000125,
ZARJPY,9.744,9.763,20140916000125,
CNHJPY,17.364,17.394,20140916000125,
EURUSD,1.29428,1.29436,20140916000125,
GBPUSD,1.62333,1.62358,20140916000125,
AUDUSD,0.90275,0.90293,20140916000125,
NZDUSD,0.81639,0.81669,20140916000125,
HKDJPY,13.817,13.847,20140916000125,
EURGBP,0.79717,0.79735,20140916000125,
EURAUD,1.43361,1.43384,20140916000125,
USDCHF,0.9351,0.93528,20140916000125,
EURCHF,1.21034,1.21052,20140916000125,
GBPCHF,1.51812,1.51842,20140916000125,
AUDCHF,0.84413,0.84443,20140916000125,
CADCHF,0.84499,0.84559,20140916000125,
USDHKD,7.75068,7.75098,20140916000125,
USDJPY,107.211,107.215,20140916000231,
EURJPY,138.744,138.754,20140916000231,
AUDJPY,96.799,96.808,20140916000231,
GBPJPY,174.08,174.098,20140916000231,
NZDJPY,87.531,87.549,20140916000231,
CADJPY,96.886,96.91,20140916000231,
CHFJPY,114.62,114.644,20140916000231,
ZARJPY,9.748,9.767,20140916000231,
CNHJPY,17.364,17.394,20140916000231,
EURUSD,1.29422,1.2943,20140916000231,
GBPUSD,1.62362,1.62387,20140916000231,
AUDUSD,0.90294,0.90312,20140916000231,
NZDUSD,0.8165,0.8168,20140916000231,
HKDJPY,13.817,13.847,20140916000231,
EURGBP,0.79697,0.79715,20140916000231,
EURAUD,1.43316,1.43339,20140916000231,
USDCHF,0.93518,0.93536,20140916000231,
EURCHF,1.21034,1.21052,20140916000231,
GBPCHF,1.51849,1.51879,20140916000231,
AUDCHF,0.84438,0.84468,20140916000231,
CADCHF,0.84498,0.84558,20140916000231,
USDHKD,7.75056,7.75086,20140916000231,
USDJPY,107.232,107.236,20140916000337,
EURJPY,138.77,138.78,20140916000337,
AUDJPY,96.795,96.804,20140916000337,
GBPJPY,174.117,174.135,20140916000337,
NZDJPY,87.536,87.554,20140916000337,
CADJPY,96.9,96.924,20140916000337,
CHFJPY,114.637,114.661,20140916000337,
ZARJPY,9.75,9.769,20140916000337,
CNHJPY,17.367,17.397,20140916000337,
EURUSD,1.29417,1.29425,20140916000337,
GBPUSD,1.62361,1.62386,20140916000337,
AUDUSD,0.90272,0.9029,20140916000337,
NZDUSD,0.81638,0.81668,20140916000337,
HKDJPY,13.82,13.85,20140916000337,
EURGBP,0.79695,0.79713,20140916000337,
EURAUD,1.43347,1.4337,20140916000337,
USDCHF,0.93523,0.93541,20140916000337,
EURCHF,1.21038,1.21056,20140916000337,
GBPCHF,1.51859,1.51889,20140916000337,
AUDCHF,0.84422,0.84452,20140916000337,
CADCHF,0.845,0.8456,20140916000337,
USDHKD,7.75057,7.75087,20140916000337,
USDJPY,107.224,107.228,20140916000443,
EURJPY,138.785,138.795,20140916000443,
AUDJPY,96.8,96.809,20140916000443,
GBPJPY,174.124,174.142,20140916000443,
NZDJPY,87.541,87.559,20140916000443,
CADJPY,96.941,96.965,20140916000443,
CHFJPY,114.651,114.675,20140916000443,
ZARJPY,9.746,9.765,20140916000443,
CNHJPY,17.366,17.396,20140916000443,
EURUSD,1.29435,1.29443,20140916000443,
GBPUSD,1.62382,1.62407,20140916000443,
AUDUSD,0.90282,0.903,20140916000443,
NZDUSD,0.81649,0.81679,20140916000443,
HKDJPY,13.819,13.849,20140916000443,
EURGBP,0.79699,0.79717,20140916000443,
EURAUD,1.43356,1.43379,20140916000443,
USDCHF,0.93505,0.93523,20140916000443,
EURCHF,1.21036,1.21054,20140916000443,
GBPCHF,1.51844,1.51874,20140916000443,
AUDCHF,0.84419,0.84449,20140916000443,
CADCHF,0.84527,0.84587,20140916000443,
USDHKD,7.75057,7.75087,20140916000443,
USDJPY,107.239,107.243,20140916000549,
EURJPY,138.809,138.819,20140916000549,
AUDJPY,96.828,96.837,20140916000549,
NZDJPY,87.566,87.584,20140916000549,
GBPJPY,174.145,174.163,20140916000549,
CADJPY,96.959,96.983,20140916000549,
CHFJPY,114.67,114.694,20140916000549,
ZARJPY,9.748,9.767,20140916000549,
CNHJPY,17.373,17.403,20140916000549,
EURUSD,1.29442,1.2945,20140916000549,
GBPUSD,1.62374,1.62399,20140916000549,
AUDUSD,0.90295,0.90313,20140916000549,
NZDUSD,0.81659,0.81689,20140916000549,
HKDJPY,13.821,13.851,20140916000549,
EURGBP,0.79704,0.79722,20140916000549,
EURAUD,1.43337,1.4336,20140916000549,
USDCHF,0.93503,0.93521,20140916000549,
EURCHF,1.21037,1.21055,20140916000549,
GBPCHF,1.51836,1.51866,20140916000549,
AUDCHF,0.84427,0.84457,20140916000549,
CADCHF,0.84529,0.84589,20140916000549,
USDHKD,7.75057,7.75087,20140916000549,
USDJPY,107.248,107.252,20140916000655,
EURJPY,138.826,138.836,20140916000655,
AUDJPY,96.835,96.844,20140916000655,
GBPJPY,174.189,174.207,20140916000655,
NZDJPY,87.561,87.579,20140916000655,
CADJPY,96.98,97.004,20140916000655,
CHFJPY,114.681,114.705,20140916000655,
ZARJPY,9.755,9.774,20140916000655,
CNHJPY,17.373,17.403,20140916000655,
EURUSD,1.2945,1.29458,20140916000655,
GBPUSD,1.62402,1.62427,20140916000655,
AUDUSD,0.90295,0.90313,20140916000655,
NZDUSD,0.81648,0.81678,20140916000655,
HKDJPY,13.823,13.853,20140916000655,
EURGBP,0.79696,0.79714,20140916000655,
EURAUD,1.43349,1.43372,20140916000655,
USDCHF,0.93502,0.9352,20140916000655,
EURCHF,1.2104,1.21058,20140916000655,
GBPCHF,1.51861,1.51891,20140916000655,
AUDCHF,0.84426,0.84456,20140916000655,
CADCHF,0.84538,0.84598,20140916000655,
USDHKD,7.75057,7.75087,20140916000655,
USDJPY,107.239,107.243,20140916000801,
EURJPY,138.795,138.805,20140916000801,
AUDJPY,96.804,96.813,20140916000801,
GBPJPY,174.133,174.151,20140916000801,
NZDJPY,87.53,87.548,20140916000801,
CADJPY,96.934,96.958,20140916000801,
CHFJPY,114.66,114.684,20140916000801,
ZARJPY,9.75,9.769,20140916000801,
CNHJPY,17.37,17.4,20140916000801,
EURUSD,1.2943,1.29438,20140916000801,
GBPUSD,1.62367,1.62392,20140916000801,
AUDUSD,0.90274,0.90292,20140916000801,
NZDUSD,0.81627,0.81657,20140916000801,
HKDJPY,13.821,13.851,20140916000801,
EURGBP,0.79702,0.7972,20140916000801,
EURAUD,1.43361,1.43384,20140916000801,
USDCHF,0.9351,0.93528,20140916000801,
EURCHF,1.21037,1.21055,20140916000801,
GBPCHF,1.51839,1.51869,20140916000801,
AUDCHF,0.84412,0.84442,20140916000801,
CADCHF,0.84513,0.84573,20140916000801,
USDHKD,7.75057,7.75087,20140916000801,
USDJPY,107.25,107.254,20140916000908,
EURJPY,138.797,138.807,20140916000908,
AUDJPY,96.802,96.811,20140916000908,
GBPJPY,174.111,174.129,20140916000908,
NZDJPY,87.528,87.546,20140916000908,
CADJPY,96.925,96.949,20140916000908,
CHFJPY,114.673,114.697,20140916000908,
ZARJPY,9.75,9.769,20140916000908,
CNHJPY,17.372,17.402,20140916000908,
EURUSD,1.29423,1.29431,20140916000908,
GBPUSD,1.6233,1.62355,20140916000908,
AUDUSD,0.90263,0.90281,20140916000908,
NZDUSD,0.81618,0.81648,20140916000908,
HKDJPY,13.823,13.853,20140916000908,
EURGBP,0.79713,0.79731,20140916000908,
EURAUD,1.43367,1.4339,20140916000908,
USDCHF,0.93511,0.93529,20140916000908,
EURCHF,1.21028,1.21046,20140916000908,
GBPCHF,1.51809,1.51839,20140916000908,
AUDCHF,0.84405,0.84435,20140916000908,
CADCHF,0.84499,0.84559,20140916000908,
USDHKD,7.75057,7.75087,20140916000908,
USDJPY,107.233,107.237,20140916001014,
EURJPY,138.818,138.828,20140916001014,
AUDJPY,96.785,96.794,20140916001014,
GBPJPY,174.097,174.115,20140916001014,
NZDJPY,87.528,87.546,20140916001014,
CADJPY,96.938,96.962,20140916001014,
CHFJPY,114.682,114.706,20140916001014,
ZARJPY,9.757,9.776,20140916001014,
CNHJPY,17.369,17.399,20140916001014,
EURUSD,1.2946,1.29468,20140916001014,
GBPUSD,1.62343,1.62368,20140916001014,
AUDUSD,0.90262,0.9028,20140916001014,
NZDUSD,0.81631,0.81661,20140916001014,
HKDJPY,13.82,13.85,20140916001014,
EURGBP,0.79732,0.7975,20140916001014,
EURAUD,1.43413,1.43436,20140916001014,
USDCHF,0.93486,0.93504,20140916001014,
EURCHF,1.21032,1.2105,20140916001014,
GBPCHF,1.51779,1.51809,20140916001014,
AUDCHF,0.84381,0.84411,20140916001014,
CADCHF,0.84498,0.84558,20140916001014,
USDHKD,7.75057,7.75087,20140916001014,
USDJPY,107.229,107.233,20140916001120,
